transaction_id,merchant_id,amount,currency,status,payment_method,timestamp,invoice_ref
TXNAE92C68296,MERCH010,897.99,INR,SUCCESS,NETBANKING,2026-08-06 18:00:21.389531,INV2AD4DFFB
TXNC28043112F,MERCH005,5378.27,INR,SUCCESS,EMI,2026-08-23 16:15:21.393472,INV4B50DFDE
TXN999336D8C5,MERCH012,6753.45,INR,SUCCESS,UPI,2026-08-02 16:00:21.388544,INV9BCD87E5
TXNB738ECF5D6,MERCH012,7941.6,INR,SUCCESS,EMI,2026-08-04 21:16:21.389379,INV32E648B1
TXN2D96D354DA,MERCH003,3214.46,INR,SUCCESS,WALLET,2026-08-05 00:33:21.389799,INVDF037BE6
TXN280A236597,MERCH018,173798.77,INR,SUCCESS,NETBANKING,2026-08-08 08:21:21.394560,INVFEF8141D
TXN16A2CCD785,MERCH003,4206.01,INR,SUCCESS,UPI,2026-08-01 13:47:21.393132,INV72B4F7B2
TXN56E6D5BA3C,MERCH004,4761.34,INR,SUCCESS,CARD,2026-08-01 02:43:21.393704,INVBB470FAF
TXNFCA01CE124,MERCH009,6532.81,INR,SUCCESS,CARD,2026-08-19 10:20:21.393187,INVCBE4EF2D
TXNB7B1907077,MERCH011,75289.41,INR,SUCCESS,CARD,2026-08-16 09:17:21.394830,INV62A62C5F
TXN9B3ED13516,MERCH003,5593.26,INR,SUCCESS,NETBANKING,2026-08-22 21:26:21.388972,INVB74616BF
TXN26D427DA9D,MERCH003,4996.15,INR,SUCCESS,EMI,2026-08-12 21:13:21.392780,INV24AA0E4E
TXN790C22F991,MERCH005,10414.83,INR,SUCCESS,WALLET,2026-08-18 18:09:21.392813,INVBC2C90FB
TXN275EAA3100,MERCH015,12460.8,INR,SUCCESS,EMI,2026-08-14 15:36:21.391706,INVBE17BD3E
TXN00097F3855,MERCH008,2222.74,INR,SUCCESS,NETBANKING,2026-08-18 23:19:21.389340,INVE547AD63
TXNB1B70AB3EB,MERCH010,929.45,INR,SUCCESS,EMI,2026-08-01 08:37:21.391557,INV41862065
TXNF254C2E549,MERCH005,286970.95,INR,SUCCESS,WALLET,2026-07-30 05:53:21.394604,INVD4AFCEF7
TXNC729825870,MERCH015,8919.49,INR,SUCCESS,EMI,2026-08-23 13:12:21.389173,INV1B99BD91
TXN0E4CB87C14,MERCH019,15093.16,INR,SUCCESS,UPI,2026-08-04 07:14:21.390331,INV2E2568E7
TXN23E6A62F5A,MERCH007,11200.35,INR,SUCCESS,EMI,2026-08-08 08:55:21.388983,INV5CD229EB
TXNEA0C4B7E53,MERCH009,6308.25,INR,SUCCESS,CARD,2026-08-19 20:37:21.390293,INV6CE63D5F
TXNAD14C05B51,MERCH012,7933.81,INR,SUCCESS,CARD,2026-08-16 03:12:21.394277,
TXN590E5BE400,MERCH012,3839.85,INR,SUCCESS,CARD,2026-08-07 13:48:21.393601,INV5230B68A
TXND228C0E36F,MERCH017,3304.09,INR,SUCCESS,NETBANKING,2026-08-09 06:44:21.391567,INV9E0AB075
TXN678D1AB6D6,MERCH003,2261.4,INR,SUCCESS,WALLET,2026-07-27 10:42:21.393377,INVA25842B2
TXNEE4184C50B,MERCH002,249.11,INR,REFUNDED,EMI,2026-07-27 11:52:21.394992,
TXN911789F72A,MERCH018,9753.81,INR,SUCCESS,CARD,2026-08-11 09:14:21.389025,INVF9D876D4
TXN5A3BEB4807,MERCH010,1077.66,INR,SUCCESS,UPI,2026-08-24 03:56:21.393051,INV2004C387
TXN34DDF28117,MERCH006,8797.66,INR,SUCCESS,NETBANKING,2026-07-27 14:52:21.393262,INVDC860F1D
TXN791883F2E6,MERCH008,2304.94,INR,SUCCESS,UPI,2026-08-17 17:27:21.393088,INV32B719C1
TXN87AF2A97E0,MERCH006,9814.62,INR,SUCCESS,EMI,2026-08-04 18:39:21.394239,
TXN64E8F4A25D,MERCH012,8903.45,INR,SUCCESS,EMI,2026-07-26 01:12:21.393912,INV3EAA431E
TXN321364419A,MERCH016,7322.02,INR,SUCCESS,EMI,2026-08-19 22:43:21.392998,INVB30BB4B7
TXN0D6B483BE0,MERCH015,8488.22,INR,SUCCESS,NETBANKING,2026-08-14 18:32:21.392589,INV932A51D6
TXNE91C1CB024,MERCH004,2770.96,INR,SUCCESS,UPI,2026-07-25 23:46:21.391296,INVA583B929
TXN1605739DE3,MERCH002,728.55,INR,SUCCESS,EMI,2026-08-15 23:39:21.390917,INV910C4521
TXNFF845F3E78,MERCH009,5492.92,INR,SUCCESS,WALLET,2026-08-24 10:59:21.392300,INVB36572A9
TXN6DEEFC08EC,MERCH018,8905.64,INR,SUCCESS,WALLET,2026-08-11 07:54:21.389630,INVB34EFB37
TXN9BE8F0B353,MERCH020,758.28,INR,SUCCESS,CARD,2026-08-18 23:35:21.394131,
TXNFE2626388D,MERCH013,246.48,INR,SUCCESS,CARD,2026-08-15 17:38:21.394932,INV31FB500E
TXN17F93B9535,MERCH011,4727.01,INR,SUCCESS,NETBANKING,2026-08-19 22:28:21.390030,INV16463984
TXNF35B0DEF99,MERCH019,232622.24,INR,SUCCESS,UPI,2026-07-28 20:44:21.394573,INVE4CA7A92
TXN58616E4D0F,MERCH016,7945.79,INR,SUCCESS,NETBANKING,2026-08-23 17:17:21.392136,INVB832DA51
TXNB25DA6EB77,MERCH002,913.94,INR,SUCCESS,UPI,2026-08-20 11:03:21.389130,INVF8C5AFAA
TXNB94AA6C1E0,MERCH020,679.55,INR,SUCCESS,EMI,2026-08-17 21:43:21.390791,INV7C8B0B4A
TXN00B5CE9EDA,MERCH020,707.76,INR,SUCCESS,NETBANKING,2026-08-06 21:21:21.389151,INVE93AA1F4
TXN17594288C5,MERCH020,411.17,INR,SUCCESS,WALLET,2026-07-29 11:24:21.390533,INV1ABE0914
